"country","country.code","super.region","region","sex","age","pop","alcohol.use","drug.use","high.meat","low.exercise","smoking"
"Federated States of Micronesia","FSM","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",27648,18.651947903,3.852967711,0.2066331263,13.754470274,38.911288721
"Federated States of Micronesia","FSM","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",5874.738772,0.0665106711,0.027412338,NA,NA,NA
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",236302,22.26922079,2.901570952,1.672638609,22.369602812,59.416232398
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",12787,83.499285392,6.947360816,36.087745684,752.703100443,694.759376347
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",81360,0.2831879328,0.007855229001,NA,NA,NA
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",224317,3.787050809,0.9106297512,1.503736621,10.90359583,11.310360424
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",73510,4.945820183,1.321558648,17.352083523,155.155698303,71.836146526
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",45100.26459,0.1871762151,0.01124555595,NA,NA,NA
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",72275,26.504378184,3.588596883,19.282831636,231.20820988,438.124174252
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",42758.9921,0.2260625706,0.01792545845,NA,NA,NA
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",87004,0.5004052127,0.007533758151,NA,NA,NA
"Fiji","FJI","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",16510,26.277848519,2.6083595,30.586664798,634.139031172,189.337716438
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",14095,0.3269911758,0.004266029663,NA,NA,NA
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",41406,5.952958236,0.8419990081,0.2711404477,6.58460267,22.53481216
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",3921,94.635924324,17.040493549,9.535450954,442.514801398,1699.083484709
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",5098,35.32464907,4.841222835,6.410927017,467.655761167,681.089656428
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",16204,10.701811698,1.689884448,3.084241325,82.263443619,215.832120739
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",14922,0.5072825843,0.006194915159,NA,NA,NA
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",43438,30.880505801,6.594226579,0.4018156233,9.840904386,55.33832591
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",16554,54.32254402,9.575778677,4.2870779,109.064194839,556.298391894
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",7283.39701,0.1597304276,0.009347377983,NA,NA,NA
"Guam","GUM","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",6900.173749,0.2902925871,0.01638576776,NA,NA,NA
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",1566,82.209531683,6.635359023,4.679838457,445.027090609,1295.812707394
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",7684.405182,0.192700054,0.003500608514,NA,NA,NA
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",7236.044717,0.2086620043,0.007059191631,NA,NA,NA
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",5970,93.085633125,14.266867947,4.779642404,246.598781087,1079.003512859
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",919,175.043288618,24.58311501,7.189223106,659.125670791,2446.836419404
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",11954,0.1733287945,0.001244898495,NA,NA,NA
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",29315,5.92774486,1.613976747,0.2325363312,7.165448915,32.068300061
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",6938,23.596431129,3.272722097,2.982552178,105.351081584,386.926578358
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",12577,0.4750999324,0.002352066986,NA,NA,NA
"Kiribati","KIR","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",28427,41.083749966,10.377794388,0.4435846222,22.499726037,125.569279771
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",8590.250976,0.2386605502,0.02044658061,NA,NA,NA
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",18907.98792,22.221247491,4.352704855,0.5123185474,25.281778653,74.415822746
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",4586.310459,0.08598073578,0.02881774606,NA,NA,NA
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",661.9979935,84.256293485,11.881272076,9.175305604,676.734698936,942.416209728
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",3824.633239,41.163054993,8.185629122,5.659292583,247.999606654,479.169050232
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",3996.053467,7.38691233,2.427107938,4.169477688,132.424291223,108.550209552
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",8002.594971,0.115948103,0.02133678834,NA,NA,NA
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",18043.09277,3.801678031,1.047424848,0.3758334742,9.730657621,13.753857638
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",4800.434155,0.05907938316,0.02524324145,NA,NA,NA
"Marshall Islands","MHL","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",894.8395081,34.515370498,4.570761303,7.139406807,583.266234025,365.95647689
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",4135.791053,0.03955731813,0.003930941972,NA,NA,NA
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",8109.938965,0.1735912633,0.001788759896,NA,NA,NA
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",39715.49561,20.60921106,3.081269824,0.3429212256,6.029442375,39.786845446
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",3888.21867,0.0755509916,0.008637544369,NA,NA,NA
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",356.3755226,100.388273131,11.414493201,9.107500955,290.129706264,1676.492765546
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",3301.655457,10.392641707,1.339794289,2.172843597,33.749823342,139.701657463
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",471.2219696,49.61998784,3.75538948,5.77542487,267.7438315,802.909117192
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",5409.597137,41.204341687,5.666438665,3.174957601,54.853886832,340.708554722
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",7948.739746,0.1059912847,0.001539461358,NA,NA,NA
"Northern Mariana Islands","MNP","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",42527.56543,3.25895453,0.4795610039,0.1503270482,2.3537179,11.402276868
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",352934,71.339629358,10.083123198,2.128155575,131.421163678,902.169663459
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",50346,125.684367958,10.098903294,3.386174285,352.332112379,2282.263152301
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",883588,0.1827870278,0.0131884903,NA,NA,NA
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",1916902,10.091116565,1.114706811,0.2998992841,10.483416554,58.329000603
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",377952,25.715044467,2.791403676,3.268379078,124.095403589,580.977695063
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",950664,0.4019302651,0.01138666619,NA,NA,NA
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",2016071,36.590488162,4.550522135,0.1891819238,14.408875722,100.434059277
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",486822.5373,0.04523555504,0.04712701411,NA,NA,NA
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",522868.231,0.05748872809,0.03965951691,NA,NA,NA
"Papua New Guinea","PNG","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",75133,73.624320794,3.788364484,4.462721699,445.891171694,1327.714603394
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",12925.06911,0.04768871236,0.02117816251,NA,NA,NA
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",4020,40.72515294,3.995536827,5.481188782,503.072282299,332.332565449
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",11890,34.819499706,4.809177699,3.356730303,102.760829031,354.852783494
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",2706,84.586837329,9.390189371,6.920344458,457.261130214,953.565817326
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",23131,0.09212746477,0.01569135151,NA,NA,NA
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",43112,3.439266948,0.8427303328,0.2680051239,5.881341349,14.376050967
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",11687,8.03705625,1.571286884,3.050201849,85.233268328,117.310171481
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",24749,0.1702238478,0.01364062001,NA,NA,NA
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",47757,15.858035476,2.625144953,0.2419848443,7.195367652,34.339135163
"Samoa","WSM","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",11978.68797,0.06150478384,0.02804336248,NA,NA,NA
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",43375.6171,0.04083263718,0.02188577497,NA,NA,NA
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",25839,37.524779327,10.355447739,1.382258051,201.015151106,739.056710154
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",5884,78.925519483,11.727544188,1.955651351,553.167471662,1658.200286329
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",72030,0.08111825309,0.01750433398,NA,NA,NA
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",144495,5.325218808,1.330082614,0.132365858,10.842855409,36.64464457
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",25320,14.524909784,3.327395461,1.472556414,141.40328858,314.008793794
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",5827,57.318620384,5.04034615,2.194033368,565.218506381,833.127181977
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",76689,0.1490900331,0.0150332454,NA,NA,NA
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",145771,17.352210125,4.528377394,0.1176825549,18.60637276,85.81095608
"Solomon Islands","SLB","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",40688.40874,0.05211723533,0.02684263904,NA,NA,NA
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",5646,42.912282515,9.936636343,3.93382943,119.8217622,595.451658592
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",1720,101.95086943,17.27638155,6.620307249,481.898477301,2279.558032751
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",12535,0.06838465083,0.003391380687,NA,NA,NA
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",25144,2.170901826,0.6873591701,0.2153859441,4.711608199,9.953295375
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",6385,7.364548946,2.237878653,3.668556383,79.917983385,107.782054693
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",2574,41.029672138,6.358404062,6.52171002,477.800285444,824.881996959
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",6795.584876,0.05879273317,0.01129561724,NA,NA,NA
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",13587,0.1631493774,0.003070016064,NA,NA,NA
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",25669,12.536926079,3.183389708,0.2659780876,8.928116586,50.587026635
"Tonga","TON","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",6490.021088,0.06941377251,0.016580384,NA,NA,NA
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","male","50-69 years",13866,35.592165659,8.975547098,7.863389328,116.850237828,566.630810499
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","male","70+ years",3354,76.852901839,11.355326569,13.54933629,364.441750571,1749.781705439
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","female","5-14 years",29517,0.09251551205,0.0149243931,NA,NA,NA
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","female","15-49 years",66488,4.819736205,1.227403754,0.7656025446,7.001376798,14.19987093
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","female","50-69 years",14219,18.463122251,2.733358451,9.035495896,93.755079433,118.528876919
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","male","5-14 years",32395,0.1566151354,0.01250432433,NA,NA,NA
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","male","15-49 years",66459,16.520706413,4.698403791,0.6511372703,10.121578089,74.679299723
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","female","Under 5",15873.44645,0.08672478202,0.02246632391,NA,NA,NA
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","male","Under 5",16907.34394,0.05437526625,0.01693389891,NA,NA,NA
"Vanuatu","VUT","Southeast Asia, East Asia, and Oceania","Oceania","female","70+ years",3586,70.495100226,4.310670192,16.224844148,372.399948537,541.945546865
"Armenia","ARM","Central Europe, Eastern Europe, and Central Asia","Central Asia","female","50-69 years",400417,4.466096289,3.469195508,1.648261969,33.537103445,47.441525385
"Armenia","ARM","Central Europe, Eastern Europe, and Central Asia","Central Asia","female","70+ years",145729,1.29873406,8.453199553,3.027060302,350.853917189,171.382830013
"Armenia","ARM","Central Europe, Eastern Europe, and Central Asia","Central Asia","male","50-69 years",316439,61.282416573,24.981502793,1.879497722,65.405637724,670.333672315
"Armenia","ARM","Central Europe, Eastern Europe, and Central Asia","Central Asia","female","5-14 years",166794,0.1799177539,0.0003055948161,NA,NA,NA
"Armenia","ARM","Central Europe, Eastern Europe, and Central Asia","Central Asia","female","15-49 years",804581,2.674739517,0.9553335076,0.09861864783,1.864590922,4.048569099
"Armenia","ARM","Central Europe, Eastern Europe, and Central Asia","Central Asia","male","5-14 years",180735,0.4389247806,0.000373165232,NA,NA,NA
"Armenia","ARM","Central Europe, Eastern Europe, and Central Asia","Central Asia","male","15-49 years",710632,25.890534744,6.539334572,0.1721954618,4.926226393,48.696386511
"Armenia","ARM","Central Europe, Eastern Europe, and Central Asia","Central Asia","female","Under 5",92669.84473,0.02556234335,0.00647766214,NA,NA,NA
